FDC_FDP,Type,Description,Parent Site,City,House No,Floor No,Street Type,Street Name,Section,Building,Postcode,State,Country,Latitude,Longitude,Site Inst ID,Status,Google Maps Link,Source File,Duplicate Source Files,Source_File
RNU_C005M_DP004A,FTB,DP,RNU,RANAU,PETRONAS PETROL STATION,,JALAN,RANAU SANDAKAN,RANAU,PETRONAS PETROL STATION,89300.0,SABAH,MALAYSIA,5.978008867,116.6815572,6391882,In Service,"https://www.google.com/maps?q=5.978008867,116.681557187",RNU_C005M.csv,,
RNU_C005M_DP004B,FTB,DP,RNU,RANAU,N98821115A,,JALAN,KILIMU,RANAU,KAMPUNG KILIMU,89300.0,SABAH,MALAYSIA,5.975945575,116.6797421,6816774,In Service,"https://www.google.com/maps?q=5.975945575,116.679742076",RNU_C005M.csv,,
RNU_C005M_DP004C,FTB,DP,RNU,RANAU,98757620,,JALAN,KILIMU,RANAU,KAMPUNG KILIMU,89300.0,SABAH,MALAYSIA,5.974817756,116.6791971,6816775,In Service,"https://www.google.com/maps?q=5.974817756,116.679197078",RNU_C005M.csv,,
RNU_C005M_DP005A,FTB,DP,RNU,RANAU,H11902,,JALAN,RANAU SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.974865862,116.6800514,6391897,In Service,"https://www.google.com/maps?q=5.974865862,116.680051382",RNU_C005M.csv,,
RNU_C005M_DP005B,FTB,DP,RNU,RANAU,H20751,,JALAN,RANAU SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.972609344,116.6803714,6391903,In Service,"https://www.google.com/maps?q=5.972609344,116.680371416",RNU_C005M.csv,,
RNU_C005M_DP009A,FTB,DP,RNU,RANAU,PS/2200,,JALAN,RANAU SANDAKAN,KAMPUNG LASING,,89300.0,SABAH,MALAYSIA,5.964896887,116.6785627,6391910,In Service,"https://www.google.com/maps?q=5.964896887,116.678562701",RNU_C005M.csv,,
RNU_C005M_DP009B,FTB,DP,RNU,RANAU,920225,,JALAN,RANAU SANDAKAN,KAMPUNG LASING,,89300.0,SABAH,MALAYSIA,5.966033808,116.6769335,6894835,In Service,"https://www.google.com/maps?q=5.966033808,116.676933469",RNU_C005M.csv,,
RNU_C005M_DP011A,FTB,DP,RNU,RANAU,H6819,,JALAN,RANAU SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.968632667,116.6818774,6391920,In Service,"https://www.google.com/maps?q=5.968632667,116.681877443",RNU_C005M.csv,,
RNU_C005M_DP012A,FTB,DP,RNU,RANAU,ASPURI SMK RANAU,,JALAN,RANAU SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.975537262,116.6733468,6391947,In Service,"https://www.google.com/maps?q=5.975537262,116.673346827",RNU_C005M.csv,,
RNU_C007M,FDC,MINI FDC,RNU,RANAU,,,JALAN,RANAU TAMBUNAN,TMN SAUJANA,,89308.0,SABAH,MALAYSIA,5.933380008,116.6593803,5350883,In Service,"https://www.google.com/maps?q=5.933380008,116.659380314",RNU_C006M.csv,,
RNU_C007M_DP0001,DP,DP,RNU,RANAU,1,,JALAN,RANAU TAMBUNAN,TAMAN SAUJANA,,89308.0,SABAH,MALAYSIA,5.923465589,116.6494946,5350885,In Service,"https://www.google.com/maps?q=5.923465589,116.649494634",RNU_C006M.csv,,
RNU_C007M_DP0002,DP,DP,RNU,RANAU,,,JALAN,RANAU TAMBUNAN,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.933124537,116.6599916,5376411,In Service,"https://www.google.com/maps?q=5.933124537,116.659991563",RNU_C006M.csv,,
RNU_C007M_DP0003,DP,DP,RNU,RANAU,C159-2,,LORONG,SAUJANA 11,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.929265023,116.6654192,5376438,In Service,"https://www.google.com/maps?q=5.929265023,116.665419224",RNU_C006M.csv,,
RNU_C007M_DP0004,DP,DP,RNU,RANAU,A29-21,,LORONG,SAUJANA 6,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.930890777,116.6648427,5376443,In Service,"https://www.google.com/maps?q=5.930890777,116.664842667",RNU_C006M.csv,,
RNU_C007M_DP0005,DP,DP,RNU,RANAU,C36-20,,LORONG,SAUJANA 4,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.931665252,116.6639544,5376455,In Service,"https://www.google.com/maps?q=5.931665252,116.663954373",RNU_C006M.csv,,
RNU_C007M_DP0006,DP,DP,RNU,RANAU,B70-26,,LORONG,SAUJANA 2,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.932104848,116.6636132,5376458,In Service,"https://www.google.com/maps?q=5.932104848,116.663613193",RNU_C006M.csv,,
RNU_C007M_DP0007,DP,DP,RNU,RANAU,C80-14,,LORONG,UTAMA SAUJANA,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.930887487,116.6636024,5399341,In Service,"https://www.google.com/maps?q=5.930887487,116.663602383",RNU_C006M.csv,,
RNU_C007M_DP0008,DP,DP,RNU,RANAU,Dec-42,,JALAN,BADUKAN,KAMPUNG BADUKAN,,89300.0,SABAH,MALAYSIA,5.916285166,116.6685495,5997992,In Service,"https://www.google.com/maps?q=5.916285166,116.668549504",RNU_C006M.csv,,
RNU_C007M_DP0009,DP,DP,RNU,RANAU,H10198,,JALAN,BADUKAN,KAMPUNG BADUKAN,,89300.0,SABAH,MALAYSIA,5.915475313,116.6675116,5997994,In Service,"https://www.google.com/maps?q=5.915475313,116.667511639",RNU_C006M.csv,,
RNU_C007M_DP0010,DP,DP,RNU,RANAU,H64283,,JALAN,BADUKAN,KAMPUNG BADUKAN,,89300.0,SABAH,MALAYSIA,5.924190908,116.6610252,5997999,In Service,"https://www.google.com/maps?q=5.924190908,116.661025178",RNU_C006M.csv,,
RNU_C007M_DP0011,DP,DP,RNU,RANAU,H64619,,JALAN,RANAU TAMBUNAN,KAMPUNG TIANG BARU,,89300.0,SABAH,MALAYSIA,5.933847555,116.659142,5998000,In Service,"https://www.google.com/maps?q=5.933847555,116.659142021",RNU_C006M.csv,,
RNU_C007M_DP0012,DP,DP,RNU,RANAU,C158-1,,LORONG,SAUJANA 11,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.929500144,116.6652661,6461848,In Service,"https://www.google.com/maps?q=5.929500144,116.665266135",RNU_C006M.csv,,
RNU_C007M_DP0013,DP,DP,RNU,RANAU,C57-1,,LORONG,SAUJANA 8,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.930567445,116.66623,6461880,In Service,"https://www.google.com/maps?q=5.930567445,116.666230001",RNU_C006M.csv,,
RNU_C007M_DP0014,DP,DP,RNU,RANAU,A27,,LORONG,SAUJANA 6,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.930751957,116.6646618,6461911,In Service,"https://www.google.com/maps?q=5.930751957,116.664661809",RNU_C006M.csv,,
RNU_C007M_DP0015,DP,DP,RNU,RANAU,C35,,LORONG,SAUJANA 4,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.930603908,116.6639385,6461921,In Service,"https://www.google.com/maps?q=5.930603908,116.663938548",RNU_C006M.csv,,
RNU_C007M_DP0016,DP,DP,RNU,RANAU,C3582,,LORONG,UTAMA SAUJANA,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.931488701,116.6637656,6461968,In Service,"https://www.google.com/maps?q=5.931488701,116.663765566",RNU_C006M.csv,,
RNU_C007M_DP001A,FTB,DP,RNU,RANAU,,,JALAN,RANAU TAMBUNAN,KAMPUNG KANDAWAYON,,89308.0,SABAH,MALAYSIA,5.92157535,116.6486267,5398845,In Service,"https://www.google.com/maps?q=5.92157535,116.648626667",RNU_C006M.csv,,
RNU_C007M_DP001B,FTB,DP,RNU,RANAU,,,JALAN,S.K KANDAWAYON,KAMPUNG TIANG BARU,,89300.0,SABAH,MALAYSIA,5.925769031,116.652443,8957093,In Service,"https://www.google.com/maps?q=5.92576903108667,116.652443007882",RNU_C006M.csv,,
RNU_C007M_DP001C,FTB,DP,RNU,RANAU,,,JALAN,S.K KANDAWAYON,KAMPUNG TIANG BARU,,89300.0,SABAH,MALAYSIA,5.929151154,116.655203,8956890,In Service,"https://www.google.com/maps?q=5.92915115412207,116.655203003286",RNU_C006M.csv,,
RNU_C007M_DP002A,FTB,DP,RNU,RANAU,Dec-83,,JALAN,AKADEMI MEMANDU RANAU,KAMPUNG TIANG BARU,,89300.0,SABAH,MALAYSIA,5.931939773,116.6625168,5998002,In Service,"https://www.google.com/maps?q=5.931939773,116.662516776",RNU_C006M.csv,,
RNU_C007M_DP003A,FTB,DP,RNU,RANAU,C212-3,,LORONG,SAUJANA 12,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.928895134,116.6649394,5376550,In Service,"https://www.google.com/maps?q=5.928895134,116.664939368",RNU_C006M.csv,,
RNU_C007M_DP003B,FTB,DP,RNU,RANAU,C263-3,,LORONG,SAUJANA 13,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.928623063,116.6644418,5376553,In Service,"https://www.google.com/maps?q=5.928623063,116.664441756",RNU_C006M.csv,,
RNU_C007M_DP004A,FTB,DP,RNU,RANAU,A58-19,,LORONG,SAUJANA 8,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.930438976,116.6651817,5376564,In Service,"https://www.google.com/maps?q=5.930438976,116.665181744",RNU_C006M.csv,,
RNU_C007M_DP004B,FTB,DP,RNU,RANAU,,,LORONG,SAUJANA,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.930045648,116.6656228,5399312,In Service,"https://www.google.com/maps?q=5.930045648,116.665622806",RNU_C006M.csv,,
RNU_C007M_DP005A,FTB,DP,RNU,RANAU,A10-20,,LORONG,SAUJANA 5,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.931217377,116.6643199,5376568,In Service,"https://www.google.com/maps?q=5.931217377,116.664319905",RNU_C006M.csv,,
RNU_C007M_DP006A,FTB,DP,RNU,RANAU,B91,,LORONG,SAUJANA 3,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.932650774,116.6628212,5376574,In Service,"https://www.google.com/maps?q=5.932650774,116.662821226",RNU_C006M.csv,,
RNU_C007M_DP007A,FTB,DP,RNU,RANAU,C100-34,,LORONG,UTAMA SAUJANA,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.929987273,116.6647706,5399386,In Service,"https://www.google.com/maps?q=5.929987273,116.664770564",RNU_C006M.csv,,
RNU_C007M_DP007B,FTB,DP,RNU,RANAU,C137-4,,LORONG,SAUJANA 7,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.930152943,116.6638992,5399391,In Service,"https://www.google.com/maps?q=5.930152943,116.663899231",RNU_C006M.csv,,
RNU_C007M_DP010A,FTB,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,KAMPUNG TIANG BARU,,89300.0,SABAH,MALAYSIA,5.927012925,116.6591936,8851346,In Service,"https://www.google.com/maps?q=5.9270129254296,116.659193609852",RNU_C006M.csv,,
RNU_C007M_DP011A,FTB,DP,RNU,RANAU,Dec-41,,JALAN,RANAU TAMBUNAN,KAMPUNG TIANG BARU,,89300.0,SABAH,MALAYSIA,5.934305843,116.659257,5998004,In Service,"https://www.google.com/maps?q=5.934305843,116.659256956",RNU_C006M.csv,,
RNU_C007M_DP011B,FTB,DP,RNU,RANAU,,,JALAN,RANAU TAMBUNAN,PEKAN RANAU,,89300.0,SABAH,MALAYSIA,5.923832915,116.6594916,10723677,In Service,"https://www.google.com/maps?q=5.92383291463375,116.659491597258",RNU_C006M.csv,,
RNU_C007M_DP012A,FTB,DP,RNU,RANAU,C214-5,,LORONG,SAUJANA 12,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.92897449,116.6649137,6469573,In Service,"https://www.google.com/maps?q=5.92897449,116.664913749",RNU_C006M.csv,,
RNU_C007M_DP012B,FTB,DP,RNU,RANAU,C266-7,,LORONG,SAUJANA 13,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.92842505,116.6646086,6469578,In Service,"https://www.google.com/maps?q=5.92842505,116.66460864",RNU_C006M.csv,,
RNU_C007M_DP016A,FTB,DP,RNU,RANAU,A12-22,,LORONG,SAUJANA 5,TAMAN SAUJANA KINABALU,,89308.0,SABAH,MALAYSIA,5.931068225,116.6641408,6470084,In Service,"https://www.google.com/maps?q=5.931068225,116.664140819",RNU_C006M.csv,,
RNU_C008M,FDC,MINI FDC,RNU,RANAU,,,JALAN,SJK PAI WEN,RANAU,,89308.0,SABAH,MALAYSIA,5.949059809,116.6624224,5288185,In Service,"https://www.google.com/maps?q=5.949059809,116.662422354",RNU_C007M.csv,,
RNU_C008M_DP0001,DP,DP,RNU,RANAU,,,JALAN,SJK PAI WEN,RANAU,,89308.0,SABAH,MALAYSIA,5.948497412,116.6630122,5288243,In Service,"https://www.google.com/maps?q=5.948497412,116.663012186",RNU_C007M.csv,,
RNU_C008M_DP0002,DP,DP,RNU,RANAU,,,LORONG,MUHIBBAH 2,RANAU,,89308.0,SABAH,MALAYSIA,5.949262796,116.6630416,5332991,In Service,"https://www.google.com/maps?q=5.949262796,116.663041585",RNU_C007M.csv,,
RNU_C008M_DP0003,DP,DP,RNU,RANAU,,,JALAN,KIBARAMBANG,RANAU,,89308.0,SABAH,MALAYSIA,5.948184875,116.6605787,5333013,In Service,"https://www.google.com/maps?q=5.948184875,116.660578691",RNU_C007M.csv,,
RNU_C008M_DP0004,DP,DP,RNU,RANAU,,,JALAN,MUHIBBAH,RANAU,,89308.0,SABAH,MALAYSIA,5.947662611,116.662242,5333015,In Service,"https://www.google.com/maps?q=5.947662611,116.662242012",RNU_C007M.csv,,
RNU_C008M_DP0005,DP,DP,RNU,RANAU,,,LORONG,MUHIBBAH 7,RANAU,,89308.0,SABAH,MALAYSIA,5.943880968,116.6606341,5333020,In Service,"https://www.google.com/maps?q=5.943880968,116.660634133",RNU_C007M.csv,,
RNU_C008M_DP0006,DP,DP,RNU,RANAU,,,JALAN,MUHIBBAH 6,RANAU,,89308.0,SABAH,MALAYSIA,5.944565128,116.6623921,5294741,In Service,"https://www.google.com/maps?q=5.944565128,116.662392138",RNU_C007M.csv,,
RNU_C008M_DP0007,DP,DP,RNU,RANAU,,,JALAN,MUHIBBAH,RANAU,,89308.0,SABAH,MALAYSIA,5.945715773,116.660964,5294742,In Service,"https://www.google.com/maps?q=5.945715773,116.660963998",RNU_C007M.csv,,
RNU_C008M_DP0008,DP,DP,RNU,RANAU,HADAPAN RUMAH WARNA KELABU,,JALAN,MUHIBBAH,RANAU,,89308.0,SABAH,MALAYSIA,5.945145381,116.6605828,5930225,In Service,"https://www.google.com/maps?q=5.945145381,116.660582787",RNU_C007M.csv,,
RNU_C008M_DP0009,DP,DP,RNU,RANAU,,,LORONG,MUHIBBAH 12,RANAU,,89308.0,SABAH,MALAYSIA,5.944583384,116.6622522,5930254,In Service,"https://www.google.com/maps?q=5.944583384,116.662252195",RNU_C007M.csv,,
RNU_C008M_DP0010,DP,DP,RNU,RANAU,,,JALAN,MUHIBBAH 2,RANAU,,89308.0,SABAH,MALAYSIA,5.947537393,116.6622186,5930298,In Service,"https://www.google.com/maps?q=5.947537393,116.662218598",RNU_C007M.csv,,
RNU_C008M_DP0011,DP,DP,RNU,RANAU,,,JALAN,MUHIBBAH 2,RANAU,,89308.0,SABAH,MALAYSIA,5.947136527,116.6616066,5930300,In Service,"https://www.google.com/maps?q=5.947136527,116.66160658",RNU_C007M.csv,,
RNU_C008M_DP0012,DP,DP,RNU,RANAU,,,JALAN,MUHIBBAH 2,RANAU,,89308.0,SABAH,MALAYSIA,5.947732361,116.6616317,5930301,In Service,"https://www.google.com/maps?q=5.947732361,116.66163173",RNU_C007M.csv,,
RNU_C008M_DP0013,DP,DP,RNU,RANAU,,,JALAN,MUHIBBAH,RANAU,,89308.0,SABAH,MALAYSIA,5.948657205,116.6616993,5930317,In Service,"https://www.google.com/maps?q=5.948657205,116.661699286",RNU_C007M.csv,,
RNU_C008M_DP0014,DP,DP,RNU,RANAU,,,JALAN,MUHIBBAH 1,RANAU,,89308.0,SABAH,MALAYSIA,5.947485615,116.6629124,5930331,In Service,"https://www.google.com/maps?q=5.947485615,116.6629124",RNU_C007M.csv,,
RNU_C008M_DP0015,DP,DP,RNU,RANAU,,,JALAN,MUHIBBAH 1,RANAU,,89308.0,SABAH,MALAYSIA,5.948491703,116.6641105,5930333,In Service,"https://www.google.com/maps?q=5.948491703,116.664110516",RNU_C007M.csv,,
RNU_C008M_DP0016,DP,DP,RNU,RANAU,1,,JALAN,KIBARAMBANG,TAMAN SKY WORLD,,89300.0,SABAH,MALAYSIA,5.947946572,116.6604403,6163337,In Service,"https://www.google.com/maps?q=5.947946572,116.660440268",RNU_C007M.csv,,
RNU_C008M_DP001A,FTB,DP,RNU,RANAU,,,JALAN,SJK PAI WEN,RANAU,,89308.0,SABAH,MALAYSIA,5.948145364,116.6645936,5288249,In Service,"https://www.google.com/maps?q=5.948145364,116.664593618",RNU_C007M.csv,,
RNU_C008M_DP001B,FTB,DP,RNU,RANAU,,,JALAN,MUHIBBAH 1,RANAU,,89308.0,SABAH,MALAYSIA,5.94768053,116.6629204,5376211,In Service,"https://www.google.com/maps?q=5.94768053,116.662920392",RNU_C007M.csv,,
RNU_C008M_DP002A,FTB,DP,RNU,RANAU,,,LORONG,MUHIBBAH 1,RANAU,,89308.0,SABAH,MALAYSIA,5.949682022,116.6617389,5333035,In Service,"https://www.google.com/maps?q=5.949682022,116.661738949",RNU_C007M.csv,,
RNU_C008M_DP004A,FTB,DP,RNU,RANAU,,,LORONG,MUHIBBAH 3,RANAU,,89308.0,SABAH,MALAYSIA,5.948052925,116.6616599,5333037,In Service,"https://www.google.com/maps?q=5.948052925,116.661659893",RNU_C007M.csv,,
RNU_C008M_DP006A,FTB,DP,RNU,RANAU,,,LORONG,MUHIBBAH 6,RANAU,,89308.0,SABAH,MALAYSIA,5.944360713,116.661562,5333045,In Service,"https://www.google.com/maps?q=5.944360713,116.661562046",RNU_C007M.csv,,
RNU_C008M_DP007A,FTB,DP,RNU,RANAU,,,LORONG,MUHIBBAH 8,RANAU,,89308.0,SABAH,MALAYSIA,5.944897397,116.6609586,5333054,In Service,"https://www.google.com/maps?q=5.944897397,116.660958621",RNU_C007M.csv,,
RNU_C008M_DP009A,FTB,DP,RNU,RANAU,,,LORONG,MUHIBBAH 12,RANAU,,89308.0,SABAH,MALAYSIA,5.943541945,116.6616296,5945065,In Service,"https://www.google.com/maps?q=5.943541945,116.661629591",RNU_C007M.csv,,
RNU_C008M_DP010A,FTB,DP,RNU,RANAU,,,LORONG,MUHIBBAH 2,RANAU,,89308.0,SABAH,MALAYSIA,5.949301961,116.6623434,5967215,In Service,"https://www.google.com/maps?q=5.949301961,116.662343354",RNU_C007M.csv,,
RNU_C008M_DP010B,FTB,DP,RNU,RANAU,,,LORONG,MUHIBBAH 2,RANAU,,89308.0,SABAH,MALAYSIA,5.949106124,116.663462,5967219,In Service,"https://www.google.com/maps?q=5.949106124,116.663461973",RNU_C007M.csv,,
RNU_C009M,FDC,MINI FDC,RNU,RANAU,,,JALAN,KG KIMONDOU,RANAU,,89308.0,SABAH,MALAYSIA,5.944594866,116.6325687,5280092,In Service,"https://www.google.com/maps?q=5.944594866,116.6325687",RNU_C008M.csv,,
RNU_C009M_DP0001,DP,DP,RNU,RANAU,,,JALAN,KG KIMONDOU,RANAU,,89308.0,SABAH,MALAYSIA,5.945293352,116.6325116,5280253,In Service,"https://www.google.com/maps?q=5.945293352,116.6325116",RNU_C008M.csv,,
RNU_C009M_DP0002,DP,DP,RNU,RANAU,,,JALAN,KG KIMONDOU,RANAU,,89308.0,SABAH,MALAYSIA,5.944286183,116.6334671,5293178,In Service,"https://www.google.com/maps?q=5.944286183,116.6334671",RNU_C008M.csv,,
RNU_C009M_DP0003,DP,DP,RNU,RANAU,1,,JALAN,KAMPUNG KIBBAS,RANAU,,89300.0,SABAH,MALAYSIA,5.946729415,116.6344662,6431970,In Service,"https://www.google.com/maps?q=5.946729415,116.6344662",RNU_C008M.csv,,
RNU_C009M_DP0004,DP,DP,RNU,RANAU,1-Apr,,JALAN,KEPORINGAN,KAMPUNG KAPARINGAN,,89308.0,SABAH,MALAYSIA,5.944468856,116.6212764,6777315,In Service,"https://www.google.com/maps?q=5.944468856,116.6212764",RNU_C008M.csv,,
RNU_C009M_DP0005,DP,DP,RNU,RANAU,1-May,,JALAN,KEPORINGAN,KAMPUNG KAPARINGAN,,89308.0,SABAH,MALAYSIA,5.943433547,116.621916,6777322,In Service,"https://www.google.com/maps?q=5.943433547,116.621916",RNU_C008M.csv,,
RNU_C009M_DP0006,DP,DP,RNU,RANAU,1-Jun,,JALAN,KEPORINGAN,KAMPUNG KEPORINGAN,,89308.0,SABAH,MALAYSIA,5.943858004,116.6274092,6777323,In Service,"https://www.google.com/maps?q=5.943858004,116.6274092",RNU_C008M.csv,,
RNU_C009M_DP0007,DP,DP,RNU,RANAU,1-Jul,,JALAN,KIBBAS MOHIMBOYON,KAMPUNG KIBBAS,,89308.0,SABAH,MALAYSIA,5.944057793,116.6322111,6777327,In Service,"https://www.google.com/maps?q=5.944057793,116.6322111",RNU_C008M.csv,,
RNU_C009M_DP0008,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG PURAKAGIS,,89300.0,SABAH,MALAYSIA,5.932870795,116.6322712,9591770,In Service,"https://www.google.com/maps?q=5.932870795,116.6322712",RNU_C008M.csv,,
RNU_C009M_DP0009,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG PURAKAGIS,,89300.0,SABAH,MALAYSIA,5.934204205,116.6313212,9591771,In Service,"https://www.google.com/maps?q=5.934204205,116.6313212",RNU_C008M.csv,,
RNU_C009M_DP0010,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG PURAKAGIS,,89300.0,SABAH,MALAYSIA,5.93514859,116.6281004,9591733,In Service,"https://www.google.com/maps?q=5.93514859,116.6281004",RNU_C008M.csv,,
RNU_C009M_DP0011,DP,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG PURAKAGIS,,89300.0,SABAH,MALAYSIA,5.935843688,116.6266606,9591734,In Service,"https://www.google.com/maps?q=5.935843688,116.6266606",RNU_C008M.csv,,
RNU_C009M_DP003A,FTB,DP,RNU,RANAU,2,,JALAN,KAMPUNG KIBBAS,PASIR PUTIH,,89300.0,SABAH,MALAYSIA,5.947056044,116.6351118,6432049,In Service,"https://www.google.com/maps?q=5.947056044,116.6351118",RNU_C008M.csv,,
RNU_C009M_DP004A,FTB,DP,RNU,RANAU,4A-1,,JALAN,KEPORINGAN,KAMPUNG KAPARINGAN,,89308.0,SABAH,MALAYSIA,5.945650498,116.6213131,6777356,In Service,"https://www.google.com/maps?q=5.945650498,116.6213131",RNU_C008M.csv,,
RNU_C009M_DP006A,FTB,DP,RNU,RANAU,6A-1,,JALAN,KEPORINGAN,KAMPUNG KEPORINGAN,,89308.0,SABAH,MALAYSIA,5.943523932,116.6253407,6777360,In Service,"https://www.google.com/maps?q=5.943523932,116.6253407",RNU_C008M.csv,,
RNU_C009M_DP009A,FTB,DP,RNU,RANAU,,,JALAN,KIBBAS MOHIMBOYON KUNDASANG,KAMPUNG PURAKAGIS,,89300.0,SABAH,MALAYSIA,5.935616434,116.6303596,9591735,In Service,"https://www.google.com/maps?q=5.935616434,116.6303596",RNU_C008M.csv,,
RNU_C010M,FDC,MINI FDC,RNU,RANAU,,,JALAN,MATAN KITUNTUL,TAMAN UJANA PRIMA,BERDEKATAN SIGNBOARD,89308.0,SABAH,MALAYSIA,5.935384944,116.6682231,5412223,In Service,"https://www.google.com/maps?q=5.935384944,116.668223144",RNU_C009M.csv,,
RNU_C010M_DP0001,DP,DP,RNU,RANAU,100,,JALAN,MATAN KITUNTUL,TAMAN UJANA PRIMA,,89308.0,SABAH,MALAYSIA,5.936813524,116.6666695,5412285,In Service,"https://www.google.com/maps?q=5.936813524,116.666669499",RNU_C009M.csv,,
RNU_C010M_DP0002,DP,DP,RNU,RANAU,121,,JALAN,MATAN KITUNTUL,TAMAN UJANA PRIMA,,89308.0,SABAH,MALAYSIA,5.935953069,116.6667453,5412289,In Service,"https://www.google.com/maps?q=5.935953069,116.666745305",RNU_C009M.csv,,
RNU_C010M_DP0003,DP,DP,RNU,RANAU,60,,JALAN,MATAN KITUNTUL,TAMAN UJANA PRIMA,,89308.0,SABAH,MALAYSIA,5.935635371,116.6678748,5412292,In Service,"https://www.google.com/maps?q=5.935635371,116.667874833",RNU_C009M.csv,,
RNU_C010M_DP0004,DP,DP,RNU,RANAU,10,,JALAN,MATAN KITUNTUL,TAMAN UJANA PRIMA,,89308.0,SABAH,MALAYSIA,5.935868759,116.6685594,5412293,In Service,"https://www.google.com/maps?q=5.935868759,116.668559414",RNU_C009M.csv,,
RNU_C010M_DP0005,DP,DP,RNU,RANAU,H1528,,JALAN,MATAN KITUNTUL,KAMPUNG MATAN,,89300.0,SABAH,MALAYSIA,5.941330005,116.6703272,6000348,In Service,"https://www.google.com/maps?q=5.941330005,116.670327249",RNU_C009M.csv,,
RNU_C010M_DP0006,DP,DP,RNU,RANAU,H23224,,JALAN,MATAN KITUNTUL,KAMPUNG MATAN,,89300.0,SABAH,MALAYSIA,5.939148329,116.6667706,6000352,In Service,"https://www.google.com/maps?q=5.939148329,116.666770565",RNU_C009M.csv,,
RNU_C010M_DP0007,DP,DP,RNU,RANAU,,,JALAN,MATAN KITUNTUL,KAMPUNG SILOU,,89300.0,SABAH,MALAYSIA,5.938367396,116.6656225,6480512,In Service,"https://www.google.com/maps?q=5.938367396,116.665622545",RNU_C009M.csv,,
RNU_C010M_DP0008,DP,DP,RNU,RANAU,,,JALAN,MATAN KITUNTUL,KAMPUNG SILOU,,89300.0,SABAH,MALAYSIA,5.935263902,116.6668798,6480514,In Service,"https://www.google.com/maps?q=5.935263902,116.666879837",RNU_C009M.csv,,
RNU_C010M_DP0009,DP,DP,RNU,RANAU,,,JALAN,MATAN KITUNTUL,KAMPUNG SILOU,,89300.0,SABAH,MALAYSIA,5.935250272,116.6674443,6480516,In Service,"https://www.google.com/maps?q=5.935250272,116.667444311",RNU_C009M.csv,,
RNU_C010M_DP0010,DP,DP,RNU,RANAU,,,JALAN,MATAN KITUNTUL,TAMAN UJANA PRIMA,,89308.0,SABAH,MALAYSIA,5.936102809,116.6674359,6480529,In Service,"https://www.google.com/maps?q=5.936102809,116.66743594",RNU_C009M.csv,,
RNU_C010M_DP0011,DP,DP,RNU,RANAU,,,JALAN,MATAN KITUNTUL,TAMAN UJANA PRIMA,,89308.0,SABAH,MALAYSIA,5.936807739,116.6667306,6480535,In Service,"https://www.google.com/maps?q=5.936807739,116.666730559",RNU_C009M.csv,,
RNU_C010M_DP0012,DP,DP,RNU,RANAU,,,JALAN,MATAN KITUNTUL,KAMPUNG MATAN,,89300.0,SABAH,MALAYSIA,5.940659714,116.6702313,7721172,In Service,"https://www.google.com/maps?q=5.940659714,116.6702313",RNU_C009M.csv,,
